var,all_models_p_05,all_models_coef_pos_05,all_models_coef_neg_05,all_models_coef_min_05,all_models_coef_max_05,all_models_p_01,all_models_coef_pos_01,all_models_coef_neg_01,all_models_coef_min_01,all_models_coef_max_01,Y_models_p_05,Y_models_coef_pos_05,Y_models_coef_neg_05,Y_models_coef_min_05,Y_models_coef_max_05,Y_models_p_01,Y_models_coef_pos_01,Y_models_coef_neg_01,Y_models_coef_min_01,Y_models_coef_max_01,Q_models_p_05,Q_models_coef_pos_05,Q_models_coef_neg_05,Q_models_coef_min_05,Q_models_coef_max_05,Q_models_p_01,Q_models_coef_pos_01,Q_models_coef_neg_01,Q_models_coef_min_01,Q_models_coef_max_01,B_models_p_05,B_models_coef_pos_05,B_models_coef_neg_05,B_models_coef_min_05,B_models_coef_max_05,B_models_p_01,B_models_coef_pos_01,B_models_coef_neg_01,B_models_coef_min_01,B_models_coef_max_01,C_models_p_05,C_models_coef_pos_05,C_models_coef_neg_05,C_models_coef_min_05,C_models_coef_max_05,C_models_p_01,C_models_coef_pos_01,C_models_coef_neg_01,C_models_coef_min_01,C_models_coef_max_01,V_models_p_05,V_models_coef_pos_05,V_models_coef_neg_05,V_models_coef_min_05,V_models_coef_max_05,V_models_p_01,V_models_coef_pos_01,V_models_coef_neg_01,V_models_coef_min_01,V_models_coef_max_01,SSV_models_p_05,SSV_models_coef_pos_05,SSV_models_coef_neg_05,SSV_models_coef_min_05,SSV_models_coef_max_05,SSV_models_p_01,SSV_models_coef_pos_01,SSV_models_coef_neg_01,SSV_models_coef_min_01,SSV_models_coef_max_01,PP_models_p_05,PP_models_coef_pos_05,PP_models_coef_neg_05,PP_models_coef_min_05,PP_models_coef_max_05,PP_models_p_01,PP_models_coef_pos_01,PP_models_coef_neg_01,PP_models_coef_min_01,PP_models_coef_max_01,l1_models_p_05,l1_models_coef_pos_05,l1_models_coef_neg_05,l1_models_coef_min_05,l1_models_coef_max_05,l1_models_p_01,l1_models_coef_pos_01,l1_models_coef_neg_01,l1_models_coef_min_01,l1_models_coef_max_01,l2_models_p_05,l2_models_coef_pos_05,l2_models_coef_neg_05,l2_models_coef_min_05,l2_models_coef_max_05,l2_models_p_01,l2_models_coef_pos_01,l2_models_coef_neg_01,l2_models_coef_min_01,l2_models_coef_max_01,l3_models_p_05,l3_models_coef_pos_05,l3_models_coef_neg_05,l3_models_coef_min_05,l3_models_coef_max_05,l3_models_p_01,l3_models_coef_pos_01,l3_models_coef_neg_01,l3_models_coef_min_01,l3_models_coef_max_01,l4_models_p_05,l4_models_coef_pos_05,l4_models_coef_neg_05,l4_models_coef_min_05,l4_models_coef_max_05,l4_models_p_01,l4_models_coef_pos_01,l4_models_coef_neg_01,l4_models_coef_min_01,l4_models_coef_max_01
sp75_900_2,2,0,2,0.4940892,0.8518782,2,0,2,0.4940892,0.8518782,1,0,1,0.8518782,0.8518782,1,0,1,0.8518782,0.8518782,1,0,1,0.4940892,0.4940892,1,0,1,0.4940892,0.4940892,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.4940892,0.8518782,2,0,2,0.4940892,0.8518782,2,0,2,0.4940892,0.8518782,2,0,2,0.4940892,0.8518782,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,0.4940892,0.8518782,2,0,2,0.4940892,0.8518782
sp75_900_3,4,2,2,0.6167599,1.387597,1,0,1,0.9890514,0.9890514,2,0,2,0.6167599,0.9890514,1,0,1,0.9890514,0.9890514,2,2,0,1.224483,1.387597,0,0,0,NA,NA,3,1,2,0.6167599,1.387597,1,0,1,0.9890514,0.9890514,1,1,0,1.224483,1.224483,0,0,0,NA,NA,2,2,0,1.224483,1.387597,0,0,0,NA,NA,1,0,1,0.6167599,0.6167599,0,0,0,NA,NA,1,0,1,0.9890514,0.9890514,1,0,1,0.9890514,0.9890514,1,0,1,0.9890514,0.9890514,1,0,1,0.9890514,0.9890514,2,2,0,1.224483,1.387597,0,0,0,NA,NA,1,0,1,0.6167599,0.6167599,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp75_900_4,4,4,0,1.000999,1.859075,2,2,0,1.000999,1.567583,1,1,0,1.354074,1.354074,0,0,0,NA,NA,3,3,0,1.000999,1.859075,2,2,0,1.000999,1.567583,3,3,0,1.354074,1.859075,1,1,0,1.567583,1.567583,1,1,0,1.000999,1.000999,1,1,0,1.000999,1.000999,0,0,0,NA,NA,0,0,0,NA,NA,3,3,0,1.354074,1.859075,1,1,0,1.567583,1.567583,1,1,0,1.000999,1.000999,1,1,0,1.000999,1.000999,1,1,0,1.000999,1.000999,1,1,0,1.000999,1.000999,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.859075,1.859075,0,0,0,NA,NA,2,2,0,1.354074,1.567583,1,1,0,1.567583,1.567583
sp75_901,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp75_902,2,1,1,0.9994361,1.000704,1,0,1,0.9994361,0.9994361,1,0,1,0.9994361,0.9994361,1,0,1,0.9994361,0.9994361,1,1,0,1.000704,1.000704,0,0,0,NA,NA,1,0,1,0.9994361,0.9994361,1,0,1,0.9994361,0.9994361,1,1,0,1.000704,1.000704,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,0.9994361,1.000704,1,0,1,0.9994361,0.9994361,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.000704,1.000704,0,0,0,NA,NA,1,0,1,0.9994361,0.9994361,1,0,1,0.9994361,0.9994361
sp75_902_1,10,7,3,0.339843,7.291635,6,4,2,0.6208853,2.566736,4,3,1,0.985619,7.291635,3,2,1,0.985619,2.566736,6,4,2,0.339843,1.945237,3,2,1,0.6208853,1.945237,4,2,2,0.339843,7.291635,2,1,1,0.985619,2.566736,6,5,1,0.6208853,1.945237,4,3,1,0.6208853,1.945237,6,5,1,0.339843,7.291635,3,3,0,1.160505,2.566736,2,2,0,1.410072,1.945237,1,1,0,1.945237,1.945237,2,0,2,0.6208853,0.985619,2,0,2,0.6208853,0.985619,1,1,0,1.945237,1.945237,1,1,0,1.945237,1.945237,3,1,2,0.339843,7.291635,1,0,1,0.6208853,0.6208853,3,3,0,1.160505,2.566736,3,3,0,1.160505,2.566736,3,2,1,0.985619,1.459175,1,0,1,0.985619,0.985619
sp75_902_2,8,8,0,1.005486,1.334654,6,6,0,1.005486,1.334654,3,3,0,1.005486,1.19748,3,3,0,1.005486,1.19748,5,5,0,1.006703,1.334654,3,3,0,1.006703,1.334654,5,5,0,1.005486,1.334654,3,3,0,1.005486,1.334654,3,3,0,1.066179,1.19748,3,3,0,1.066179,1.19748,1,1,0,1.093085,1.093085,0,0,0,NA,NA,5,5,0,1.066179,1.334654,4,4,0,1.066179,1.334654,2,2,0,1.005486,1.006703,2,2,0,1.005486,1.006703,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.19748,1.19748,1,1,0,1.19748,1.19748,3,3,0,1.066179,1.278015,2,2,0,1.066179,1.135351,4,4,0,1.005486,1.334654,3,3,0,1.005486,1.334654
sp75_902_4,8,8,0,1.001766,1.300968,4,4,0,1.053001,1.21276,4,4,0,1.001766,1.118275,2,2,0,1.053001,1.118275,4,4,0,1.059241,1.300968,2,2,0,1.159036,1.21276,5,5,0,1.001766,1.300968,2,2,0,1.118275,1.159036,3,3,0,1.053001,1.21276,2,2,0,1.053001,1.21276,3,3,0,1.059241,1.159036,2,2,0,1.118275,1.159036,3,3,0,1.053001,1.300968,2,2,0,1.053001,1.21276,2,2,0,1.001766,1.002224,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.002224,1.002224,0,0,0,NA,NA,7,7,0,1.001766,1.300968,4,4,0,1.053001,1.21276
sp75_903,10,10,0,1.000233,1.554901,2,2,0,1.103619,1.414292,5,5,0,1.000233,1.554901,1,1,0,1.414292,1.414292,5,5,0,1.001893,1.209623,1,1,0,1.103619,1.103619,5,5,0,1.095678,1.554901,2,2,0,1.103619,1.414292,5,5,0,1.000233,1.209623,0,0,0,NA,NA,4,4,0,1.095678,1.414292,1,1,0,1.414292,1.414292,3,3,0,1.103619,1.554901,1,1,0,1.103619,1.103619,3,3,0,1.000233,1.001893,0,0,0,NA,NA,6,6,0,1.001116,1.554901,0,0,0,NA,NA,1,1,0,1.414292,1.414292,1,1,0,1.414292,1.414292,0,0,0,NA,NA,0,0,0,NA,NA,3,3,0,1.000233,1.103619,1,1,0,1.103619,1.103619
sp75_904,11,11,0,1.002141,1.136133,8,8,0,1.002141,1.125516,8,8,0,1.002141,1.136133,5,5,0,1.002141,1.125516,3,3,0,1.012094,1.031347,3,3,0,1.012094,1.031347,8,8,0,1.002141,1.136133,5,5,0,1.002141,1.125516,3,3,0,1.005207,1.01777,3,3,0,1.005207,1.01777,4,4,0,1.012094,1.125516,4,4,0,1.012094,1.125516,6,6,0,1.005207,1.136133,3,3,0,1.005207,1.031347,1,1,0,1.002141,1.002141,1,1,0,1.002141,1.002141,3,3,0,1.002141,1.125516,2,2,0,1.002141,1.125516,2,2,0,1.119058,1.136133,1,1,0,1.119058,1.119058,2,2,0,1.046111,1.046944,1,1,0,1.046944,1.046944,4,4,0,1.005207,1.031347,4,4,0,1.005207,1.031347
sp75_905,11,0,11,0.1638344,0.9945065,9,0,9,0.1638344,0.9945065,8,0,8,0.2519923,0.9945065,7,0,7,0.4543497,0.9945065,3,0,3,0.1638344,0.7582136,2,0,2,0.1638344,0.7582136,4,0,4,0.1638344,0.9945065,3,0,3,0.1638344,0.9945065,7,0,7,0.4543497,0.9942947,6,0,6,0.4543497,0.9942947,4,0,4,0.2519923,0.9208676,3,0,3,0.6301128,0.9208676,4,0,4,0.1638344,0.6742927,3,0,3,0.1638344,0.6278738,3,0,3,0.993056,0.9945065,3,0,3,0.993056,0.9945065,4,0,4,0.2519923,0.993056,3,0,3,0.4543497,0.993056,1,0,1,0.9942947,0.9942947,1,0,1,0.9942947,0.9942947,0,0,0,NA,NA,0,0,0,NA,NA,6,0,6,0.1638344,0.9945065,5,0,5,0.1638344,0.9945065
sp75_907,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp77_103,7,1,6,7.6e-06,1.169739,5,0,5,7.6e-06,0.8575862,1,1,0,1.169739,1.169739,0,0,0,NA,NA,6,0,6,7.6e-06,0.8575862,5,0,5,7.6e-06,0.8575862,1,1,0,1.169739,1.169739,0,0,0,NA,NA,6,0,6,7.6e-06,0.8575862,5,0,5,7.6e-06,0.8575862,1,0,1,0.3925874,0.3925874,1,0,1,0.3925874,0.3925874,4,1,3,7.6e-06,1.169739,2,0,2,7.6e-06,4.19e-05,2,0,2,0.854869,0.8575862,2,0,2,0.854869,0.8575862,3,0,3,7.6e-06,0.8575862,3,0,3,7.6e-06,0.8575862,2,0,2,4.19e-05,0.854869,2,0,2,4.19e-05,0.854869,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,0.8304344,1.169739,0,0,0,NA,NA
sp77_104,7,1,6,6.53e-12,411.5556,6,1,5,6.53e-12,411.5556,1,1,0,411.5556,411.5556,1,1,0,411.5556,411.5556,6,0,6,6.53e-12,0.98826,5,0,5,6.53e-12,0.98826,3,1,2,0.3207223,411.5556,2,1,1,0.9777149,411.5556,4,0,4,6.53e-12,0.98826,4,0,4,6.53e-12,0.98826,4,1,3,6.53e-12,411.5556,3,1,2,6.53e-12,411.5556,0,0,0,NA,NA,0,0,0,NA,NA,3,0,3,0.6873888,0.98826,3,0,3,0.6873888,0.98826,0,0,0,NA,NA,0,0,0,NA,NA,2,0,2,6.53e-12,0.6873888,2,0,2,6.53e-12,0.6873888,0,0,0,NA,NA,0,0,0,NA,NA,5,1,4,0.3207223,411.5556,4,1,3,0.387241,411.5556
sp77_1103,2,1,1,0.9544087,1.000595,0,0,0,NA,NA,1,0,1,0.9544087,0.9544087,0,0,0,NA,NA,1,1,0,1.000595,1.000595,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,0.9544087,1.000595,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9544087,0.9544087,0,0,0,NA,NA,1,1,0,1.000595,1.000595,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9544087,0.9544087,0,0,0,NA,NA,1,1,0,1.000595,1.000595,0,0,0,NA,NA
sp77_1104,3,3,0,1.008078,1.035295,2,2,0,1.033295,1.035295,2,2,0,1.008078,1.035295,1,1,0,1.035295,1.035295,1,1,0,1.033295,1.033295,1,1,0,1.033295,1.033295,0,0,0,NA,NA,0,0,0,NA,NA,3,3,0,1.008078,1.035295,2,2,0,1.033295,1.035295,0,0,0,NA,NA,0,0,0,NA,NA,3,3,0,1.008078,1.035295,2,2,0,1.033295,1.035295,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.035295,1.035295,1,1,0,1.035295,1.035295,2,2,0,1.008078,1.033295,1,1,0,1.033295,1.033295,0,0,0,NA,NA,0,0,0,NA,NA
sp77_1106,10,0,10,6.73e-12,0.9867284,8,0,8,6.73e-12,0.7135828,4,0,4,3.69e-11,0.9867284,3,0,3,3.69e-11,0.0030008,6,0,6,6.73e-12,0.9789764,5,0,5,6.73e-12,0.7135828,2,0,2,0.9789764,0.9867284,0,0,0,NA,NA,8,0,8,6.73e-12,0.7135828,8,0,8,6.73e-12,0.7135828,1,0,1,6.73e-12,6.73e-12,1,0,1,6.73e-12,6.73e-12,6,0,6,3.69e-11,0.0030008,6,0,6,3.69e-11,0.0030008,3,0,3,0.7135828,0.9867284,1,0,1,0.7135828,0.7135828,4,0,4,6.73e-12,0.7135828,4,0,4,6.73e-12,0.7135828,2,0,2,3.69e-11,1.54e-09,2,0,2,3.69e-11,1.54e-09,2,0,2,1.4e-09,0.0030008,2,0,2,1.4e-09,0.0030008,2,0,2,0.9789764,0.9867284,0,0,0,NA,NA
sp77_1111,7,2,5,2.11e-10,1.554769,4,1,3,2.11e-10,1.156952,5,1,4,2.11e-10,1.156952,4,1,3,2.11e-10,1.156952,2,1,1,0.9895072,1.554769,0,0,0,NA,NA,3,0,3,2.11e-10,0.1880613,2,0,2,2.11e-10,0.0961951,4,2,2,0.4621638,1.554769,2,1,1,0.4621638,1.156952,2,0,2,0.0961951,0.1880613,1,0,1,0.0961951,0.0961951,4,2,2,2.11e-10,1.554769,3,1,2,2.11e-10,1.156952,1,0,1,0.9895072,0.9895072,0,0,0,NA,NA,1,0,1,0.1880613,0.1880613,0,0,0,NA,NA,2,0,2,0.0961951,0.4621638,2,0,2,0.0961951,0.4621638,1,0,1,0.9895072,0.9895072,0,0,0,NA,NA,3,2,1,2.11e-10,1.554769,2,1,1,2.11e-10,1.156952
sp77_1112,2,1,1,0.9968007,1.000612,1,1,0,1.000612,1.000612,1,1,0,1.000612,1.000612,1,1,0,1.000612,1.000612,1,0,1,0.9968007,0.9968007,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,0.9968007,1.000612,1,1,0,1.000612,1.000612,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,1,1,0.9968007,1.000612,1,1,0,1.000612,1.000612,1,0,1,0.9968007,0.9968007,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.000612,1.000612,1,1,0,1.000612,1.000612
sp77_1403,2,2,0,1.002608,1.421988,0,0,0,NA,NA,1,1,0,1.002608,1.002608,0,0,0,NA,NA,1,1,0,1.421988,1.421988,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,2,2,0,1.002608,1.421988,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.421988,1.421988,0,0,0,NA,NA,1,1,0,1.002608,1.002608,0,0,0,NA,NA,1,1,0,1.002608,1.002608,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.421988,1.421988,0,0,0,NA,NA
sp77_1432,5,3,2,0.9209702,21.00135,3,2,1,0.9879959,21.00135,2,1,1,0.9209702,1.009727,1,1,0,1.009727,1.009727,3,2,1,0.9879959,21.00135,2,1,1,0.9879959,21.00135,1,1,0,21.00135,21.00135,1,1,0,21.00135,21.00135,4,2,2,0.9209702,1.009727,2,1,1,0.9879959,1.009727,2,1,1,0.9209702,21.00135,1,1,0,21.00135,21.00135,0,0,0,NA,NA,0,0,0,NA,NA,3,2,1,0.9879959,1.009727,2,1,1,0.9879959,1.009727,2,2,0,1.007254,1.009727,1,1,0,1.009727,1.009727,2,1,1,0.9879959,21.00135,2,1,1,0.9879959,21.00135,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9209702,0.9209702,0,0,0,NA,NA
sp77_1433,5,1,4,0.3466683,42051.69,4,1,3,0.3466683,42051.69,3,1,2,0.6798633,42051.69,3,1,2,0.6798633,42051.69,2,0,2,0.3466683,0.6062844,1,0,1,0.3466683,0.3466683,3,1,2,0.6798633,42051.69,3,1,2,0.6798633,42051.69,2,0,2,0.3466683,0.6062844,1,0,1,0.3466683,0.3466683,1,0,1,0.6798633,0.6798633,1,0,1,0.6798633,0.6798633,3,1,2,0.3466683,42051.69,2,1,1,0.3466683,42051.69,1,0,1,0.9887147,0.9887147,1,0,1,0.9887147,0.9887147,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.3466683,0.3466683,1,0,1,0.3466683,0.3466683,1,0,1,0.6062844,0.6062844,0,0,0,NA,NA,3,1,2,0.6798633,42051.69,3,1,2,0.6798633,42051.69
sp77_1434,3,2,1,0.9949839,3.779349,1,0,1,0.9949839,0.9949839,1,1,0,1.005467,1.005467,0,0,0,NA,NA,2,1,1,0.9949839,3.779349,1,0,1,0.9949839,0.9949839,1,1,0,3.779349,3.779349,0,0,0,NA,NA,2,1,1,0.9949839,1.005467,1,0,1,0.9949839,0.9949839,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,3.779349,3.779349,0,0,0,NA,NA,2,1,1,0.9949839,1.005467,1,0,1,0.9949839,0.9949839,2,2,0,1.005467,3.779349,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9949839,0.9949839,1,0,1,0.9949839,0.9949839
sp77_1437,16,1,15,0.0507332,7.812825,10,1,9,0.0507332,7.812825,8,1,7,0.0507332,7.812825,5,1,4,0.0507332,7.812825,8,0,8,0.3213459,0.9961962,5,0,5,0.3213459,0.9961962,5,1,4,0.0507332,7.812825,4,1,3,0.0507332,7.812825,11,0,11,0.3213459,0.9991491,6,0,6,0.3213459,0.9961962,4,0,4,0.7194295,0.9298519,2,0,2,0.7194295,0.9122604,9,1,8,0.0507332,7.812825,7,1,6,0.0507332,7.812825,3,0,3,0.9861917,0.9991491,1,0,1,0.9961962,0.9961962,3,0,3,0.0507332,0.6548642,2,0,2,0.0507332,0.3213459,2,0,2,0.0518719,0.3394264,2,0,2,0.0518719,0.3394264,5,0,5,0.4777278,0.9961962,5,0,5,0.4777278,0.9961962,6,1,5,0.6458605,7.812825,1,1,0,7.812825,7.812825
sp77_1438,11,0,11,0.1534795,0.9899449,4,0,4,0.2288056,0.9517135,6,0,6,0.1534795,0.9899449,2,0,2,0.2288056,0.9423397,5,0,5,0.1653559,0.9688048,2,0,2,0.5713863,0.9517135,0,0,0,NA,NA,0,0,0,NA,NA,11,0,11,0.1534795,0.9899449,4,0,4,0.2288056,0.9517135,4,0,4,0.1653559,0.7322308,1,0,1,0.2288056,0.2288056,1,0,1,0.1534795,0.1534795,0,0,0,NA,NA,6,0,6,0.5713863,0.9899449,3,0,3,0.5713863,0.9517135,4,0,4,0.1534795,0.9423397,3,0,3,0.2288056,0.9423397,1,0,1,0.1653559,0.1653559,0,0,0,NA,NA,4,0,4,0.422426,0.9899449,0,0,0,NA,NA,2,0,2,0.9517135,0.9858457,1,0,1,0.9517135,0.9517135
sp77_1605,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA
sp77_1606,3,2,1,0.9997747,1.054413,0,0,0,NA,NA,1,0,1,0.9997747,0.9997747,0,0,0,NA,NA,2,2,0,1.049237,1.054413,0,0,0,NA,NA,1,0,1,0.9997747,0.9997747,0,0,0,NA,NA,2,2,0,1.049237,1.054413,0,0,0,NA,NA,1,1,0,1.049237,1.049237,0,0,0,NA,NA,1,1,0,1.054413,1.054413,0,0,0,NA,NA,1,0,1,0.9997747,0.9997747,0,0,0,NA,NA,1,1,0,1.049237,1.049237,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.054413,1.054413,0,0,0,NA,NA,1,0,1,0.9997747,0.9997747,0,0,0,NA,NA
sp77_1710,5,0,5,0.9275572,0.9876204,2,0,2,0.9292529,0.9459546,4,0,4,0.9292529,0.9876204,2,0,2,0.9292529,0.9459546,1,0,1,0.9275572,0.9275572,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,5,0,5,0.9275572,0.9876204,2,0,2,0.9292529,0.9459546,1,0,1,0.9459546,0.9459546,1,0,1,0.9459546,0.9459546,4,0,4,0.9275572,0.9876204,1,0,1,0.9292529,0.9292529,0,0,0,NA,NA,0,0,0,NA,NA,3,0,3,0.9275572,0.9459546,2,0,2,0.9292529,0.9459546,1,0,1,0.9484503,0.9484503,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9876204,0.9876204,0,0,0,NA,NA
sp77_1802,7,1,6,0.0998621,1.081197,7,1,6,0.0998621,1.081197,2,1,1,0.680489,1.081197,2,1,1,0.680489,1.081197,5,0,5,0.0998621,0.6520242,5,0,5,0.0998621,0.6520242,1,0,1,0.0998621,0.0998621,1,0,1,0.0998621,0.0998621,6,1,5,0.357684,1.081197,6,1,5,0.357684,1.081197,0,0,0,NA,NA,0,0,0,NA,NA,3,0,3,0.0998621,0.5933871,3,0,3,0.0998621,0.5933871,4,1,3,0.6459632,1.081197,4,1,3,0.6459632,1.081197,4,1,3,0.0998621,1.081197,4,1,3,0.0998621,1.081197,2,0,2,0.6459632,0.680489,2,0,2,0.6459632,0.680489,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.5933871,0.5933871,1,0,1,0.5933871,0.5933871
sp77_1906,4,3,1,0.0328375,2.976401,0,0,0,NA,NA,2,2,0,1.009683,1.083806,0,0,0,NA,NA,2,1,1,0.0328375,2.976401,0,0,0,NA,NA,1,0,1,0.0328375,0.0328375,0,0,0,NA,NA,3,3,0,1.009683,2.976401,0,0,0,NA,NA,1,1,0,1.083806,1.083806,0,0,0,NA,NA,2,1,1,0.0328375,2.976401,0,0,0,NA,NA,1,1,0,1.009683,1.009683,0,0,0,NA,NA,2,1,1,0.0328375,1.009683,0,0,0,NA,NA,1,1,0,2.976401,2.976401,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,1.083806,1.083806,0,0,0,NA,NA
sp77_1915,5,1,4,5.83e-11,2.825186,4,1,3,5.83e-11,2.825186,2,1,1,0.954935,2.825186,1,1,0,2.825186,2.825186,3,0,3,5.83e-11,0.9930636,3,0,3,5.83e-11,0.9930636,1,1,0,2.825186,2.825186,1,1,0,2.825186,2.825186,4,0,4,5.83e-11,0.9930636,3,0,3,5.83e-11,0.9930636,2,0,2,0.7663756,0.954935,1,0,1,0.7663756,0.7663756,2,1,1,5.83e-11,2.825186,2,1,1,5.83e-11,2.825186,1,0,1,0.9930636,0.9930636,1,0,1,0.9930636,0.9930636,1,0,1,5.83e-11,5.83e-11,1,0,1,5.83e-11,5.83e-11,0,0,0,NA,NA,0,0,0,NA,NA,1,1,0,2.825186,2.825186,1,1,0,2.825186,2.825186,3,0,3,0.7663756,0.9930636,2,0,2,0.7663756,0.9930636
sp77_1916,6,5,1,0.9302744,1.505784,1,1,0,1.041603,1.041603,3,2,1,0.9302744,1.277215,0,0,0,NA,NA,3,3,0,1.005983,1.505784,1,1,0,1.041603,1.041603,1,1,0,1.041603,1.041603,1,1,0,1.041603,1.041603,5,4,1,0.9302744,1.505784,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,3,2,1,0.9302744,1.505784,0,0,0,NA,NA,3,3,0,1.004953,1.041603,1,1,0,1.041603,1.041603,4,4,0,1.004953,1.505784,1,1,0,1.041603,1.041603,1,1,0,1.277215,1.277215,0,0,0,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,1,0,1,0.9302744,0.9302744,0,0,0,NA,NA
sp77_200,9,7,2,0.811596,1.178186,6,5,1,0.9267681,1.042852,2,1,1,0.811596,1.005656,1,1,0,1.005656,1.005656,7,6,1,0.9267681,1.178186,5,4,1,0.9267681,1.042852,5,3,2,0.811596,1.178186,2,1,1,0.9267681,1.036312,4,4,0,1.001274,1.042852,4,4,0,1.001274,1.042852,5,5,0,1.005656,1.178186,4,4,0,1.005656,1.042852,2,0,2,0.811596,0.9267681,1,0,1,0.9267681,0.9267681,2,2,0,1.001274,1.001879,1,1,0,1.001274,1.001274,1,0,1,0.811596,0.811596,0,0,0,NA,NA,3,3,0,1.001274,1.178186,2,2,0,1.001274,1.042852,2,1,1,0.9267681,1.001879,1,0,1,0.9267681,0.9267681,3,3,0,1.005656,1.036312,3,3,0,1.005656,1.036312
